14,1,25,85,245,0,0
5,1,25,78,205,0,0
3,1,27,83,270,0,0
3,1,29,84,275,0,1
2,1,31,73,186,0,0
4,1,22,87,240,0,1
2,1,35,85,240,0,0
5,1,28,79,221,0,0
3,1,30,72,183,0,0
2,1,29,82,225,0,0
5,1,21,77,170,0,0
2,1,30,73,186,0,1
2,1,26,82,250,0,0
2,1,20,77,200,0,0
2,1,19,83,245,0,0
9,1,22,76,210,0,0
2,1,21,83,220,0,0
2,1,20,83,243,0,0
14,1,24,84,265,0,0
6,1,28,75,190,0,0
2,1,24,75,193,0,0
16,1,26,78,235,0,0
2,1,23,85,260,0,0
5,1,32,80,240,0,0
4,1,20,77,195,0,0
2,1,23,76,200,0,0
3,1,31,80,240,0,1
5,1,25,82,250,0,1
4,1,23,77,194,0,0
1,1,25,79,215,1,0
11,1,31,72,185,0,0
4,1,25,74,185,0,0
2,1,23,77,185,0,0
4,1,29,82,260,0,0
56,1,30,83,265,0,0
5,1,25,79,215,0,1
7,1,22,85,260,2,1
14,1,21,84,280,0,0
2,1,22,85,260,1,1
5,1,20,81,220,0,0
40,1,24,84,238,0,0
14,1,22,85,260,0,1
3,1,29,83,250,0,0
4,1,26,84,265,0,0
7,1,30,83,230,0,0
2,1,25,83,270,0,0
3,1,28,73,175,0,0
7,1,23,83,245,0,0
4,1,29,81,225,0,0
8,1,29,83,230,0,1
3,1,23,82,265,0,0
10,1,23,79,205,0,0
3,1,27,81,250,0,0
5,1,24,75,208,0,0
17,1,27,73,175,0,1
3,1,23,84,253,1,0
4,1,21,83,245,0,0
2,1,23,82,250,0,0
2,1,23,84,253,0,1
7,1,28,83,260,0,0
3,1,27,77,220,0,0
2,1,25,75,190,0,0
3,1,26,82,235,0,0
2,1,24,75,190,0,0
14,1,24,75,190,0,1
3,1,23,75,190,0,1
6,1,26,83,230,0,0
5,1,29,85,240,0,0
4,1,26,80,215,0,0
1,2,25,82,230,1,0
4,2,29,77,185,1,0
1,2,28,77,207,0,0
3,2,30,79,206,0,0
10,2,33,76,215,0,0
2,2,29,77,185,0,1
2,2,25,79,225,1,0
4,2,25,79,225,0,1
3,2,27,83,228,0,0
2,2,24,76,207,0,0
4,2,33,75,190,1,0
5,2,31,76,195,0,0
6,2,33,75,190,0,1
10,2,35,73,186,0,0
3,2,25,82,230,0,1
2,2,26,83,220,0,0
6,2,35,83,260,0,0
4,2,34,73,186,0,1
4,2,24,77,200,1,0
1,2,34,82,245,1,0
1,2,24,77,200,0,1
11,2,30,73,172,2,0
8,2,26,74,190,0,0
3,2,29,75,189,1,0
6,2,30,73,172,1,1
18,2,29,75,189,0,1
2,2,34,82,245,0,1
2,2,30,73,172,0,1
3,2,24,83,240,0,0
2,2,25,84,250,0,0
3,2,30,82,251,3,0
2,2,31,75,190,0,0
2,2,30,82,251,2,1
2,2,33,82,245,3,1
7,2,24,79,185,0,0
10,2,30,82,251,1,1
2,2,25,84,250,2,1
5,2,33,82,245,2,1
4,2,25,84,250,1,1
2,2,29,79,230,0,0
4,2,30,82,251,0,1
16,2,28,76,205,0,0
2,2,33,82,245,1,1
3,2,33,82,245,0,1
17,2,25,84,250,0,1
10,2,31,79,220,0,0
2,2,25,74,190,0,1
1,2,31,74,186,0,0
9,2,28,79,230,1,0
2,2,33,80,215,1,0
2,2,29,81,227,1,0
2,2,28,79,230,0,1
2,2,32,73,175,0,0
2,2,29,81,227,0,1
5,2,28,75,189,0,1
5,2,39,77,200,0,0
2,2,33,80,215,0,1
4,2,29,84,245,0,0
2,2,24,84,250,0,1
2,2,38,77,200,1,1
13,2,32,82,245,1,1
2,2,28,76,198,0,0
3,2,38,77,200,0,1
1,2,32,82,245,0,1
2,2,30,75,190,0,0
3,2,27,82,265,1,0
6,2,34,78,215,1,0
7,2,34,78,215,0,1
2,2,27,82,265,0,1
1,2,29,77,220,0,0
3,2,26,75,193,0,0
4,2,26,84,240,0,0
2,2,21,78,190,0,0
2,2,27,81,220,0,0
4,2,32,78,225,0,0
5,2,22,87,240,0,0
3,2,28,82,235,0,0
3,2,33,78,215,1,1
4,2,33,78,215,0,1
5,2,25,80,225,0,0
5,2,33,80,240,2,0
2,2,26,82,265,0,1
2,2,26,79,210,0,0
2,2,32,80,246,0,0
2,2,21,77,195,0,0
2,2,32,78,245,0,0
2,2,33,80,240,1,1
5,2,23,83,228,0,0
2,2,33,80,240,0,1
2,2,27,81,227,0,0
2,2,28,81,230,0,0
27,2,25,82,265,1,1
19,2,20,77,195,1,1
2,2,20,77,195,0,1
4,2,25,82,265,0,1
2,2,32,80,240,1,0
2,2,26,73,172,0,0
4,2,32,80,240,0,1
7,2,28,80,235,0,0
2,2,22,78,200,0,0
2,2,26,73,205,0,0
4,2,30,83,230,1,0
3,2,30,83,230,0,1
4,2,31,80,240,1,1
11,2,31,80,240,0,1
2,2,30,80,240,1,1
2,2,30,80,240,0,1
1,2,30,80,250,0,0
7,2,28,72,205,0,0
10,2,22,76,225,0,0
1,2,22,79,230,0,0
19,2,28,81,225,0,0
9,3,30,79,206,0,0
1,3,32,84,265,0,0
3,3,28,78,230,0,0
14,3,26,78,205,0,0
2,3,29,77,215,0,0
2,3,29,82,210,0,0
6,3,28,82,245,0,0
2,3,29,80,225,0,0
16,3,33,73,185,0,0
4,3,27,84,250,0,0
9,3,33,73,175,1,0
5,3,27,82,253,1,0
4,3,23,82,243,0,0
5,3,23,80,232,0,0
1,3,31,73,205,0,0
2,3,26,80,210,0,0
2,3,28,80,225,0,1
2,3,33,73,175,0,1
6,3,32,80,237,0,0
1,3,35,83,265,0,0
212,3,27,84,242,0,0
3,3,32,76,215,1,0
4,3,28,76,210,0,0
6,3,31,82,235,0,0
2,3,27,82,253,0,1
2,3,28,82,210,0,1
8,3,28,76,186,0,0
2,3,32,75,190,0,0
3,3,30,78,235,0,0
21,3,24,87,240,0,0
3,3,23,81,190,0,0
1,3,22,80,205,0,0
2,3,28,81,215,0,0
2,3,32,76,215,0,1
1,3,33,82,235,0,0
9,3,33,81,237,0,0
8,3,22,81,190,0,1
3,3,24,78,222,0,0
4,3,28,79,206,0,0
7,3,28,82,265,0,0
9,3,26,75,192,0,0
13,3,38,79,212,0,0
1,3,29,79,215,1,0
43,3,22,79,185,1,0
1,3,34,83,230,0,0
3,3,29,79,215,0,1
3,3,31,76,215,1,1
2,3,25,83,222,1,0
8,3,22,79,185,0,1
2,3,25,83,222,0,1
2,3,31,76,215,0,1
4,3,29,75,195,0,0
12,3,25,76,209,1,0
23,3,26,76,210,0,0
2,3,28,81,215,0,0
2,3,26,82,220,0,0
2,3,25,76,209,0,1
2,3,31,82,235,0,0
2,3,29,82,235,0,0
2,3,22,74,195,0,0
3,3,32,75,190,0,0
1,3,33,83,260,1,0
11,3,33,83,260,0,1
5,3,25,77,195,0,0
7,3,29,80,236,0,0
6,3,24,83,222,0,0
10,3,25,76,210,0,1
4,3,21,79,225,0,0
7,3,27,81,227,0,0
3,3,23,83,222,1,1
3,3,31,83,250,0,0
3,3,23,83,222,0,1
1,3,33,79,220,0,0
7,3,29,73,185,0,0
3,3,25,80,206,3,0
30,3,26,82,265,0,0
3,3,25,80,206,2,1
2,3,22,83,275,2,0
4,3,25,80,206,1,1
2,3,27,81,215,0,0
5,3,22,83,275,1,1
4,3,25,80,206,0,1
3,3,23,79,203,0,0
72,3,30,83,250,0,1
2,3,32,83,260,0,1
6,3,22,83,275,0,1
6,3,27,77,201,0,0
2,3,27,82,251,0,0
2,3,21,77,189,0,0
2,3,25,82,265,0,1
2,3,27,84,265,0,0
2,3,23,80,225,0,0
4,3,21,83,228,0,0
6,3,29,80,240,1,0
5,3,29,80,240,0,1
10,3,23,73,205,0,0
5,5,27,77,186,0,0
4,5,33,80,200,0,0
3,5,30,83,240,0,0
4,5,25,75,211,0,0
1,5,31,81,215,0,0
14,5,27,78,230,0,0
3,5,31,82,251,0,0
4,5,29,83,240,0,1
4,5,30,78,235,0,0
7,5,27,78,200,0,0
5,5,27,80,230,0,0
5,5,28,77,215,0,0
4,5,31,73,185,0,0
20,5,23,79,225,0,0
3,5,25,82,240,0,0
3,5,22,82,210,0,0
8,5,22,80,232,0,0
6,5,29,80,226,0,0
5,5,22,83,250,0,0
6,5,26,83,279,0,0
7,5,25,83,228,0,0
6,5,31,82,235,0,0
2,5,26,82,210,0,0
3,5,29,82,245,0,0
3,5,24,83,222,0,0
3,5,27,76,205,0,0
5,5,30,82,251,1,0
4,5,32,83,250,0,0
2,5,30,82,251,0,1
14,5,20,83,240,0,0
14,5,22,79,225,0,0
10,5,23,81,220,0,0
2,5,20,79,184,0,0
25,5,24,76,210,0,0
3,5,32,82,245,0,0
2,5,21,76,207,0,0
33,5,25,73,179,0,0
3,5,29,82,251,0,0
2,5,26,82,265,0,0
4,5,24,84,255,1,0
3,5,25,76,200,0,0
2,5,22,81,220,0,1
3,5,22,79,185,0,0
4,5,31,82,245,0,1
14,5,21,83,243,0,0
2,5,26,79,230,0,0
7,5,24,84,255,0,1
8,5,24,82,245,0,0
5,5,25,84,240,0,0
2,5,31,75,188,0,0
12,5,23,82,245,0,1
3,5,24,76,200,0,1
20,5,24,80,225,1,0
17,5,30,82,245,0,1
2,5,24,80,225,0,1
2,5,28,82,251,0,0
5,5,21,81,220,0,0
11,5,26,81,215,0,0
5,5,22,80,210,0,0
2,5,28,80,235,0,0
3,5,22,75,185,0,0
5,5,23,82,253,0,0
8,5,21,76,210,0,0
5,5,23,76,210,0,0
5,5,27,73,185,0,0
4,5,29,80,230,0,0
3,5,23,80,206,0,0
5,5,29,81,237,0,0
20,5,27,82,235,0,0
4,5,29,77,200,0,0
1,5,27,76,200,0,0
3,5,25,75,190,0,0
2,5,27,75,188,0,0
4,5,20,79,232,0,0
5,5,20,75,193,0,0
26,5,24,82,235,0,0
3,5,26,72,175,0,0
9,6,37,80,250,0,0
6,6,31,79,230,0,0
2,6,31,74,185,0,0
6,6,28,78,230,0,0
4,6,34,75,190,0,0
4,6,28,76,210,0,0
3,6,32,82,225,0,0
2,6,26,83,228,0,0
4,6,29,78,235,0,0
9,6,31,82,225,3,1
2,6,29,78,235,0,1
4,6,31,83,265,0,0
2,6,23,82,234,0,0
9,6,27,73,179,0,0
4,6,27,85,245,0,0
4,6,33,82,260,0,0
4,6,29,80,226,0,0
3,6,31,82,225,2,1
1,6,31,82,225,1,1
3,6,31,82,225,0,1
2,6,30,79,221,0,0
2,6,25,84,250,0,0
2,6,35,72,185,0,0
3,6,30,75,190,1,0
6,6,24,76,210,0,0
2,6,28,80,226,0,1
3,6,22,83,243,0,0
3,6,27,79,230,0,0
1,6,30,75,190,0,1
10,6,31,76,200,0,0
7,6,33,79,225,0,0
1,6,29,73,205,0,0
6,6,25,80,206,1,0
6,6,25,80,206,0,0
4,6,22,81,220,0,0
5,6,31,80,215,0,0
2,6,26,78,175,0,0
3,6,32,81,225,1,0
3,6,32,81,225,0,1
18,6,28,80,235,0,0
2,6,25,78,175,0,1
5,6,26,81,220,0,0
4,6,28,80,200,0,0
5,6,27,81,230,0,0
12,6,24,81,235,0,0
6,6,27,75,190,0,0
6,6,27,74,186,0,0
5,6,26,84,245,0,0
19,6,30,81,225,0,0
4,6,25,84,260,0,0
2,6,22,76,210,0,0
2,6,20,77,207,0,0
2,6,24,80,225,0,0
2,7,31,73,172,7,0
1,7,32,82,251,4,0
1,7,31,73,172,6,1
11,7,32,82,251,3,1
2,7,31,73,172,5,1
19,7,32,82,251,2,1
2,7,31,73,172,4,1
2,7,31,73,172,3,1
59,7,25,79,185,0,0
2,7,31,73,172,2,1
4,7,33,75,190,0,0
2,7,34,81,250,0,0
1,7,31,73,172,1,1
1,7,32,82,251,1,1
2,7,31,73,172,0,1
3,7,27,81,230,0,0
2,7,32,82,251,0,1
25,7,30,73,172,0,1
2,7,31,82,251,0,1
2,7,25,79,220,0,0
5,7,30,73,172,0,1
2,7,25,87,240,0,0
282,7,28,79,210,0,0
210,7,23,82,210,0,0
37,7,33,72,183,0,0
37,7,25,81,218,0,0
4,7,30,74,185,0,0
3,7,24,83,220,0,0
2,7,30,84,265,0,0
3,7,31,79,220,0,0
4,7,27,82,220,0,0
2,7,24,77,209,0,0
57,7,27,75,189,0,0
2,7,25,77,206,0,0
2,7,21,83,250,0,0
9,7,27,83,240,0,0
21,7,26,78,205,0,0
8,7,29,82,225,0,0
37,7,26,75,208,0,0
34,7,28,80,237,0,0
3,7,28,82,251,0,0
35,7,21,76,220,0,0
2,7,30,83,230,0,0
1,7,26,81,230,0,0
2,7,25,73,172,0,0
1,7,26,80,200,0,0
1,7,26,82,235,0,0
2,7,22,79,230,0,0
3,7,24,80,200,0,0
