0,3,32,80,237,6
0,3,35,83,265,1
0,3,27,84,242,212
1,3,32,76,215,3
0,3,28,76,210,4
0,3,31,82,235,6
0,3,27,82,253,2
0,3,28,82,210,2
0,3,28,76,186,8
0,3,32,75,190,2
0,3,30,78,235,3
0,3,24,87,240,21
0,3,23,81,190,3
0,3,22,80,205,1
0,3,28,81,215,2
0,3,32,76,215,2
0,3,33,82,235,1
0,3,33,81,237,9
0,3,22,81,190,8
0,3,24,78,222,3
0,3,28,79,206,4
0,3,28,82,265,7
0,3,26,75,192,9
0,3,38,79,212,13
1,3,29,79,215,1
1,3,22,79,185,43
0,3,34,83,230,1
0,3,29,79,215,3
1,3,31,76,215,3
1,3,25,83,222,2
0,3,22,79,185,8
0,3,25,83,222,2
0,3,31,76,215,2
0,3,29,75,195,4
1,3,25,76,209,12
0,3,26,76,210,23
0,3,28,81,215,2
0,3,26,82,220,2
0,3,25,76,209,2
0,3,31,82,235,2
0,3,29,82,235,2
0,3,22,74,195,2
0,3,32,75,190,3
1,3,33,83,260,1
0,3,33,83,260,11
0,3,25,77,195,5
0,3,29,80,236,7
0,3,24,83,222,6
0,3,25,76,210,10
0,3,21,79,225,4
0,3,27,81,227,7
1,3,23,83,222,3
0,3,31,83,250,3
0,3,23,83,222,3
0,3,33,79,220,1
0,3,29,73,185,7
3,3,25,80,206,3
0,3,26,82,265,30
2,3,25,80,206,3
2,3,22,83,275,2
1,3,25,80,206,4
0,3,27,81,215,2
1,3,22,83,275,5
0,3,25,80,206,4
0,3,23,79,203,3
0,3,30,83,250,72
0,3,32,83,260,2
0,3,22,83,275,6
0,3,27,77,201,6
0,3,27,82,251,2
0,3,21,77,189,2
0,3,25,82,265,2
0,3,27,84,265,2
0,3,23,80,225,2
0,3,21,83,228,4
1,3,29,80,240,6
0,3,29,80,240,5
0,3,23,73,205,10
0,5,27,77,186,5
0,5,33,80,200,4
0,5,30,83,240,3
0,5,25,75,211,4
0,5,31,81,215,1
0,5,27,78,230,14
0,5,31,82,251,3
0,5,29,83,240,4
0,5,30,78,235,4
0,5,27,78,200,7
0,5,27,80,230,5
0,5,28,77,215,5
0,5,31,73,185,4
0,5,23,79,225,20
0,5,25,82,240,3
0,5,22,82,210,3
0,5,22,80,232,8
0,5,29,80,226,6
0,5,22,83,250,5
0,5,26,83,279,6
0,5,25,83,228,7
0,5,31,82,235,6
0,5,26,82,210,2
0,5,29,82,245,3
0,5,24,83,222,3
0,5,27,76,205,3
1,5,30,82,251,5
0,5,32,83,250,4
0,5,30,82,251,2
0,5,20,83,240,14
0,5,22,79,225,14
0,5,23,81,220,10
0,5,20,79,184,2
0,5,24,76,210,25
0,5,32,82,245,3
0,5,21,76,207,2
0,5,25,73,179,33
0,5,29,82,251,3
0,5,26,82,265,2
1,5,24,84,255,4
0,5,25,76,200,3
0,5,22,81,220,2
0,5,22,79,185,3
0,5,31,82,245,4
0,5,21,83,243,14
0,5,26,79,230,2
0,5,24,84,255,7
0,5,24,82,245,8
0,5,25,84,240,5
0,5,31,75,188,2
0,5,23,82,245,12
0,5,24,76,200,3
1,5,24,80,225,20
0,5,30,82,245,17
0,5,24,80,225,2
0,5,28,82,251,2
0,5,21,81,220,5
0,5,26,81,215,11
0,5,22,80,210,5
0,5,28,80,235,2
0,5,22,75,185,3
0,5,23,82,253,5
0,5,21,76,210,8
0,5,23,76,210,5
0,5,27,73,185,5
0,5,29,80,230,4
0,5,23,80,206,3
0,5,29,81,237,5
0,5,27,82,235,20
0,5,29,77,200,4
0,5,27,76,200,1
0,5,25,75,190,3
0,5,27,75,188,2
0,5,20,79,232,4
0,5,20,75,193,5
0,5,24,82,235,26
0,5,26,72,175,3
0,6,37,80,250,9
0,6,31,79,230,6
0,6,31,74,185,2
0,6,28,78,230,6
0,6,34,75,190,4
0,6,28,76,210,4
0,6,32,82,225,3
0,6,26,83,228,2
0,6,29,78,235,4
3,6,31,82,225,9
0,6,29,78,235,2
0,6,31,83,265,4
0,6,23,82,234,2
0,6,27,73,179,9
0,6,27,85,245,4
0,6,33,82,260,4
0,6,29,80,226,4
2,6,31,82,225,3
1,6,31,82,225,1
0,6,31,82,225,3
0,6,30,79,221,2
0,6,25,84,250,2
0,6,35,72,185,2
1,6,30,75,190,3
0,6,24,76,210,6
0,6,28,80,226,2
0,6,22,83,243,3
0,6,27,79,230,3
0,6,30,75,190,1
0,6,31,76,200,10
0,6,33,79,225,7
0,6,29,73,205,1
1,6,25,80,206,6
0,6,25,80,206,6
0,6,22,81,220,4
0,6,31,80,215,5
0,6,26,78,175,2
1,6,32,81,225,3
0,6,32,81,225,3
0,6,28,80,235,18
0,6,25,78,175,2
0,6,26,81,220,5
0,6,28,80,200,4
0,6,27,81,230,5
0,6,24,81,235,12
0,6,27,75,190,6
0,6,27,74,186,6
0,6,26,84,245,5
0,6,30,81,225,19
0,6,25,84,260,4
0,6,22,76,210,2
0,6,20,77,207,2
0,6,24,80,225,2
7,7,31,73,172,2
4,7,32,82,251,1
6,7,31,73,172,1
3,7,32,82,251,11
5,7,31,73,172,2
2,7,32,82,251,19
4,7,31,73,172,2
3,7,31,73,172,2
0,7,25,79,185,59
2,7,31,73,172,2
0,7,33,75,190,4
0,7,34,81,250,2
1,7,31,73,172,1
1,7,32,82,251,1
0,7,31,73,172,2
0,7,27,81,230,3
0,7,32,82,251,2
0,7,30,73,172,25
0,7,31,82,251,2
0,7,25,79,220,2
0,7,30,73,172,5
0,7,25,87,240,2
0,7,28,79,210,282
0,7,23,82,210,210
0,7,33,72,183,37
0,7,25,81,218,37
0,7,30,74,185,4
0,7,24,83,220,3
0,7,30,84,265,2
0,7,31,79,220,3
0,7,27,82,220,4
0,7,24,77,209,2
0,7,27,75,189,57
0,7,25,77,206,2
0,7,21,83,250,2
0,7,27,83,240,9
0,7,26,78,205,21
0,7,29,82,225,8
0,7,26,75,208,37
0,7,28,80,237,34
0,7,28,82,251,3
0,7,21,76,220,35
0,7,30,83,230,2
0,7,26,81,230,1
0,7,25,73,172,2
0,7,26,80,200,1
0,7,26,82,235,1
0,7,22,79,230,2
0,7,24,80,200,3
